tweet_id,tweet,tweet_clean,created_at,month,label_true,label_encoded
1.49854e+18,"public to #pfizer: ""look, your vaccine is damaging our health in unexpected ways!""..pfizer: ""great! i mean, too bad! but don't worry, we are also actively acquiring companies which treat vax injuries""","public to #pfizer: ""look, your vaccine is damaging our health in unexpected ways!""..pfizer: ""great! i mean, too bad! but don't worry, we are also actively acquiring companies which treat vax injuries""",2022-03-01 06:07:17+00:00,22-Mar,against,0
1.41315e+18,needles aren't as scary as horror games...i will get vaccinated with this mindset 😌,needles aren't as scary as horror games...i will get vaccinated with this mindset 😌,2021-07-08 14:48:20+00:00,21-Jul,in-favor,1
1.52318e+18,"if you think the govt has the right to force a woman to remain pregnant for 9 mos. and give birth against her will, then you surely think mandatory vaccination is fine.","if you think the govt has the right to force a woman to remain pregnant for 9 mos. and give birth against her will, then you surely think mandatory vaccination is fine.",2022-05-08 05:48:39+00:00,22-May,against,0
1.41154e+18,"this is beautifully said. ..no matter where you stand on the question of the current covid vaccines, recognize the moral hazard of vaccinating children to protect the old and infirm. kids have much more to lose, and much less to gain. protecting them is our most basic obligation.","this is beautifully said. ..no matter where you stand on the question of the current covid vaccines, recognize the moral hazard of vaccinating children to protect the old and infirm. kids have much more to lose, and much less to gain. protecting them is our most basic obligation.",2021-07-04 04:08:22+00:00,21-Jul,against,0
1.43958e+18,"1/2.covid vaccination engagement assistant:.working for a charity, who conduct work on behalf of the nhs and government...this would involve:..door to door knocking of peoples homes, asking residents if they had been vaccinated and if they haven’t","1/2.covid vaccination engagement assistant:.working for a charity, who conduct work on behalf of the nhs and government...this would involve:..door to door knocking of peoples homes, asking residents if they had been vaccinated and if they haven’t",2021-09-19 13:25:05+00:00,21-Sep,in-favor,1
1.42949e+18,"breaking: unvaccinated pro-trump radio host phil valentine, who said he had a “low risk” of dying from covid &amp; recorded a beatles parody song mocking the vaccine, dies of covid. he changed his mind about the vaccine on his deathbed, but it was too late. rt if you’re vaccinated!","breaking: unvaccinated pro-trump radio host phil valentine, who said he had a “low risk” of dying from covid &amp; recorded a beatles parody song mocking the vaccine, dies of covid. he changed his mind about the vaccine on his deathbed, but it was too late. rt if you’re vaccinated!",2021-08-22 16:46:45+00:00,21-Aug,in-favor,1
1.43985e+18,how can the hospital claim a patient is unvaccinated until 14 days after the vaccination.  the moment that serum is injected it becomes part of your body.  do you see what is wrong with this picture?  they are claiming hospitals are over run with unvaccinated because if this.,how can the hospital claim a patient is unvaccinated until 14 days after the vaccination.  the moment that serum is injected it becomes part of your body.  do you see what is wrong with this picture?  they are claiming hospitals are over run with unvaccinated because if this.,2021-09-20 06:57:18+00:00,21-Sep,neutral-or-unclear,2
1.43557e+18,"in addition to the caf-issued proof of vaccination, #caf members may also request a proof of vaccination credential (pvc) or digital “passport” from their province or territory (p/t) of residence where available. please refer to p/t-specific information.","in addition to the caf-issued proof of vaccination, #caf members may also request a proof of vaccination credential (pvc) or digital “passport” from their province or territory (p/t) of residence where available. please refer to p/t-specific information.",2021-09-08 11:45:36+00:00,21-Sep,in-favor,1
1.38041e+18,when will the fucking media start reporting on the vaccine fuck-ups like they did hotel quarantine?..hello???..#newscorpse,when will the fucking media start reporting on the vaccine fuck-ups like they did hotel quarantine?..hello???..#newscorpse,2021-04-09 06:58:04+00:00,21-Apr,neutral-or-unclear,2
1.51646e+18,never been vaccinated and never had covid,never been vaccinated and never had covid,2022-04-19 17:11:25+00:00,22-Apr,against,0
1.48163e+18,it is now proven a reality. repeat booster shots hurt the immune systemrepeat covid booster shots risk overloading immune system. very important for each of us to call our elected rep and tell them to stop the mandatory jabseu regulators warn - bloomberg,it is now proven a reality. repeat booster shots hurt the immune systemrepeat covid booster shots risk overloading immune system. very important for each of us to call our elected rep and tell them to stop the mandatory jabseu regulators warn - bloomberg,2022-01-13 14:29:44+00:00,22-Jan,against,0
1.42438e+18,stand for others life .stand for your own life be vaccinated #lahoregetsvaccinated m,stand for others life .stand for your own life be vaccinated #lahoregetsvaccinated m,2021-08-08 14:45:26+00:00,21-Aug,in-favor,1
1.35525e+18,it doesn’t let you complete the scheduling without choosing a second vaccination date.,it doesn’t let you complete the scheduling without choosing a second vaccination date.,2021-01-29 20:35:01+00:00,21-Jan,in-favor,1
1.46025e+18,"please call and ask any doctor or hospital if they have any inventory of comirnaty the trade name of the ""approved"" version of the vaccine...you will find zero stock of comirnaty, as it doesn't exist","please call and ask any doctor or hospital if they have any inventory of comirnaty the trade name of the ""approved"" version of the vaccine...you will find zero stock of comirnaty, as it doesn't exist",2021-11-15 14:32:19+00:00,21-Nov,neutral-or-unclear,2
1.38267e+18,"this will happen here in canada in the fall.  why? because there's no vaccine for kids &lt;12 y.o, and likely there won't be until 2022. we will beat this third wave, but if we don't beat cases down to zero and keep it there, there will be a fourth wave when schools return in sept.","this will happen here in canada in the fall.  why? because there's no vaccine for kids &lt;12 y.o, and likely there won't be until 2022. we will beat this third wave, but if we don't beat cases down to zero and keep it there, there will be a fourth wave when schools return in sept.",2021-04-15 12:34:50+00:00,21-Apr,in-favor,1
1.34051e+18,"if you have ever picked up one of these with your barehands, you don’t need to worry about what’s in the vaccine.","if you have ever picked up one of these with your barehands, you don’t need to worry about what’s in the vaccine.",2020-12-20 04:30:15+00:00,20-Dec,in-favor,1
1.45882e+18,missouri will continue to be a national leader in challenging the biden administration’s illegal edicts. our lawsuit against the vaccine mandate for healthcare workers is our latest effort to push back on unprecedented federal overreach. #novaccinemandate,missouri will continue to be a national leader in challenging the biden administration’s illegal edicts. our lawsuit against the vaccine mandate for healthcare workers is our latest effort to push back on unprecedented federal overreach. #novaccinemandate,2021-11-11 15:36:12+00:00,21-Nov,against,0
1.40744e+18,"who blacklisted @samseder, @timcast? also shouldn't you advocate against that if you love free speech? i'm pretty sure sam would love to talk to you now that he's vaxxed up. i would as well. (not sure about travel though)","who blacklisted @samseder, @timcast? also shouldn't you advocate against that if you love free speech? i'm pretty sure sam would love to talk to you now that he's vaxxed up. i would as well. (not sure about travel though)",2021-06-22 20:32:38+00:00,21-Jun,in-favor,1
1.41369e+18,"west bengal chhatra parishad activists today staged a protest in front of the wb legislative assembly demanding vaccination for all and against fake vaccination camps in the state. unjustly, the police lathi-charged on the activists and arrested them, which is condemnable.","west bengal chhatra parishad activists today staged a protest in front of the wb legislative assembly demanding vaccination for all and against fake vaccination camps in the state. unjustly, the police lathi-charged on the activists and arrested them, which is condemnable.",2021-07-10 02:44:25+00:00,21-Jul,in-favor,1
1.35778e+18,fairfax schools says they're going to open up 2 days a week in march for some kids. wanna know how? they're hiring thousands of unskilled classroom monitors to watch kids watch computer screens because their fully vaccinated teachers won't return to the building. this is nuts.,fairfax schools says they're going to open up 2 days a week in march for some kids. wanna know how? they're hiring thousands of unskilled classroom monitors to watch kids watch computer screens because their fully vaccinated teachers won't return to the building. this is nuts.,2021-02-05 20:12:25+00:00,21-Feb,neutral-or-unclear,2
1.47948e+18,turns out that the elites were discussing controlling the plebs by means of magnetic particles in a mandated vaccination a whole quarter of a century ago:.,turns out that the elites were discussing controlling the plebs by means of magnetic particles in a mandated vaccination a whole quarter of a century ago:.,2022-01-07 16:01:20+00:00,22-Jan,neutral-or-unclear,2
1.42413e+18,"just in - israel, where ~90% of the adult population is fully vaccinated, reports 3,849 new #covid19 cases, severe cases spike to 324 (of which 209 are fully vaccinated) - ministry of health","just in - israel, where ~90% of the adult population is fully vaccinated, reports 3,849 new #covid19 cases, severe cases spike to 324 (of which 209 are fully vaccinated) - ministry of health",2021-08-07 21:51:27+00:00,21-Aug,against,0
1.43051e+18,pfizer ceo predicts vaccine-resistant covid-19 variant likely to emerge,pfizer ceo predicts vaccine-resistant covid-19 variant likely to emerge,2021-08-25 12:33:03+00:00,21-Aug,neutral-or-unclear,2
1.43788e+18,"the funny thing about everyone being so up in arms about rumored vaccine side effects is that if you turn on literally any tv channel here, you're bombarded by ads for everyday meds that reel off an exhaustive list of possible side effects, often including ""sudden death""","the funny thing about everyone being so up in arms about rumored vaccine side effects is that if you turn on literally any tv channel here, you're bombarded by ads for everyday meds that reel off an exhaustive list of possible side effects, often including ""sudden death""",2021-09-14 20:27:29+00:00,21-Sep,in-favor,1
1.45855e+18,"the wife of #pfizer’s ceo dies from complications from the #vaccine | nov 10, 2021.- she passed away in the emergency room at new york-presbyterian lawrence hospital after being brought in by paramedics. .","the wife of #pfizer’s ceo dies from complications from the #vaccine | nov 10, 2021.- she passed away in the emergency room at new york-presbyterian lawrence hospital after being brought in by paramedics. .",2021-11-10 21:30:09+00:00,21-Nov,against,0
1.36533e+18,"great news, and more important than ever for congress to get covid relief passed that will help speed up the vaccine rollout. ..there's a light at the end of the tunnel—but we've got to keep up the masking and distancing while we push towards it.","great news, and more important than ever for congress to get covid relief passed that will help speed up the vaccine rollout. ..there's a light at the end of the tunnel—but we've got to keep up the masking and distancing while we push towards it.",2021-02-26 16:08:36+00:00,21-Feb,in-favor,1
1.43816e+18,"the timeline seems a bit off. if she got the 1st shot a month ago, she would just now be ready for the 2nd shot o.o","the timeline seems a bit off. if she got the 1st shot a month ago, she would just now be ready for the 2nd shot o.o",2021-09-15 15:20:16+00:00,21-Sep,neutral-or-unclear,2
1.43925e+18,the role of nurses in the vaccination drive has been immense. ..spoke to sweema fernandes and heard her experiences regarding vaccination.,the role of nurses in the vaccination drive has been immense. ..spoke to sweema fernandes and heard her experiences regarding vaccination.,2021-09-18 15:13:04+00:00,21-Sep,in-favor,1
1.4517e+18,i’m getting my booster shot today! who else got or plans on getting a booster?,i’m getting my booster shot today! who else got or plans on getting a booster?,2021-10-23 00:05:31+00:00,21-Oct,in-favor,1
1.47152e+18,tom is upset about not being able to get a vaccine he doesn’t need 🤦,tom is upset about not being able to get a vaccine he doesn’t need 🤦,2021-12-16 16:55:48+00:00,21-Dec,against,0
1.50577e+18,"many of us had bad reactions to vaccine tho. i have abcess that formed after my first shot that need daily draining now because the vaccine destroyed my immune system, i've lost my job and my house because of the vaccine. .to force another shot for people like me would kill me.","many of us had bad reactions to vaccine tho. i have abcess that formed after my first shot that need daily draining now because the vaccine destroyed my immune system, i've lost my job and my house because of the vaccine. .to force another shot for people like me would kill me.",2022-03-21 05:09:59+00:00,22-Mar,against,0
1.39704e+18,"just when we need as many people as possible to get vaccinated, so that schools and businesses can reopen...masks no longer needed, herd immunity accomplished...we have idiots like you, ron johnson, lauren boebert, etc. spreading false info about the vaccines..what a coward!!","just when we need as many people as possible to get vaccinated, so that schools and businesses can reopen...masks no longer needed, herd immunity accomplished...we have idiots like you, ron johnson, lauren boebert, etc. spreading false info about the vaccines..what a coward!!",2021-05-25 04:13:43+00:00,21-May,in-favor,1
1.39331e+18,you don't need legal status but you will need a vaccine passport in biden's america,you don't need legal status but you will need a vaccine passport in biden's america,2021-05-14 21:03:11+00:00,21-May,against,0
1.34419e+18,this is great news. covid-19: oxford-astrazeneca coronavirus vaccine approved for use in uk,this is great news. covid-19: oxford-astrazeneca coronavirus vaccine approved for use in uk,2020-12-30 07:36:45+00:00,20-Dec,in-favor,1
1.37401e+18,if you:..- carry a smartphone..- use facebook..- use instagram..- use twitter..- use google..- use amazon..but..you're worried about being tracked by a vaccination.....you just might be an idiot.,if you:..- carry a smartphone..- use facebook..- use instagram..- use twitter..- use google..- use amazon..but..you're worried about being tracked by a vaccination.....you just might be an idiot.,2021-03-22 14:28:55+00:00,21-Mar,in-favor,1
1.4144e+18,"well good news for you, if you never get vaccinated for covid it will be a short miserable life.... ..so there is that.","well good news for you, if you never get vaccinated for covid it will be a short miserable life.... ..so there is that.",2021-07-12 01:51:03+00:00,21-Jul,in-favor,1
1.42405e+18,🚨report: administration considering withholding federal funds to force more #vaccinations❗️,🚨report: administration considering withholding federal funds to force more #vaccinations❗️,2021-08-07 16:34:37+00:00,21-Aug,against,0
1.37018e+18,all college students vaccinated- make it happen @vp,all college students vaccinated- make it happen @vp,2021-03-12 01:02:48+00:00,21-Mar,in-favor,1
1.41329e+18,"ah, but the virus is natural, you see; whereas the vaccine isn’t, so it might not be safe..all the 🤦‍♀️","ah, but the virus is natural, you see; whereas the vaccine isn’t, so it might not be safe..all the 🤦‍♀️",2021-07-09 00:32:25+00:00,21-Jul,neutral-or-unclear,2
1.43845e+18,i broke down tonight. i broke down because our team lost 2 special patients to this damn virus. 2 fully vaccinated lung transplant patients who did everything right and still it wasn't enough.,i broke down tonight. i broke down because our team lost 2 special patients to this damn virus. 2 fully vaccinated lung transplant patients who did everything right and still it wasn't enough.,2021-09-16 10:28:58+00:00,21-Sep,against,0
1.45859e+18,"he's, basically saying that she's entitled to her medical privacy! i agree, just like  when it comes to these vaccine  cards or whatever you want to call it !","he's, basically saying that she's entitled to her medical privacy! i agree, just like  when it comes to these vaccine  cards or whatever you want to call it !",2021-11-11 00:13:02+00:00,21-Nov,against,0
1.43911e+18,"with 2.5 crore jabs on pm’s birthday, india sets new record for covid-19 vaccines. via namo app","with 2.5 crore jabs on pm’s birthday, india sets new record for covid-19 vaccines. via namo app",2021-09-18 06:26:37+00:00,21-Sep,in-favor,1
1.42337e+18,pfizer raises the price of its covid vaccine.,pfizer raises the price of its covid vaccine.,2021-08-05 19:53:42+00:00,21-Aug,neutral-or-unclear,2
1.48656e+18,"opposition parties now talk a lot about bad covid policies, but in how we got here they shift to the “origin of the virus”—as if the virus ordered lockdowns, masks and vax passes all on its own. pathetic gaslighting. we need to know the origin of the f*ing policies—not the virus.","opposition parties now talk a lot about bad covid policies, but in how we got here they shift to the “origin of the virus”—as if the virus ordered lockdowns, masks and vax passes all on its own. pathetic gaslighting. we need to know the origin of the f*ing policies—not the virus.",2022-01-27 04:58:50+00:00,22-Jan,against,0
1.47993e+18,"there have never been more cases of covid than today--and a majority of them are ""vaccinated"".","there have never been more cases of covid than today--and a majority of them are ""vaccinated"".",2022-01-08 21:20:49+00:00,22-Jan,against,0
1.42752e+18,what? the only thing that the government can offer is a sense of hope.is that what alan tudge said on ? really nothing else? .no vaccines? no funding for universities or tafe? wouldn’t that offer more hope,what? the only thing that the government can offer is a sense of hope.is that what alan tudge said on ? really nothing else? .no vaccines? no funding for universities or tafe? wouldn’t that offer more hope,2021-08-17 06:24:45+00:00,21-Aug,in-favor,1
1.39889e+18,"i’ve not followed any rules or restrictions! no mask, no sd and certainly no vaccine! and guess what!  i’m healthy","i’ve not followed any rules or restrictions! no mask, no sd and certainly no vaccine! and guess what!  i’m healthy",2021-05-30 06:47:37+00:00,21-May,against,0
1.39293e+18,"yeah, we're gonna need the vaccination rate in this country to get a lot higher before you'll find me in public with no mask","yeah, we're gonna need the vaccination rate in this country to get a lot higher before you'll find me in public with no mask",2021-05-13 19:38:17+00:00,21-May,in-favor,1
1.43081e+18,"cannot get vaccinated until you are 14 weeks. the very small cohort this is being argued for were not called until mid/late july. if they were 5 weeks at the time, they still would not have received their first jab. also some docs were recommending not to get it if pregnant.","cannot get vaccinated until you are 14 weeks. the very small cohort this is being argued for were not called until mid/late july. if they were 5 weeks at the time, they still would not have received their first jab. also some docs were recommending not to get it if pregnant.",2021-08-26 08:45:29+00:00,21-Aug,against,0
1.33835e+18,"thank you to the scientists, shipping clerks, truck drivers, pilots, nurses, government officials, social workers, and everyone else responsible for vaccines on the move across america. a caravan of hope. #whatunitesus","thank you to the scientists, shipping clerks, truck drivers, pilots, nurses, government officials, social workers, and everyone else responsible for vaccines on the move across america. a caravan of hope. #whatunitesus",2020-12-14 05:10:49+00:00,20-Dec,in-favor,1
1.42737e+18,vaccinating the world against covid-19 continues to be the best strategy to end the pandemic...canada will donate up to 10 million doses of the janssen vaccine through #covax...this brings our total donations to over 40 million doses. 🇨🇦🌎..➡️,vaccinating the world against covid-19 continues to be the best strategy to end the pandemic...canada will donate up to 10 million doses of the janssen vaccine through #covax...this brings our total donations to over 40 million doses. 🇨🇦🌎..➡️,2021-08-16 20:52:07+00:00,21-Aug,in-favor,1
1.45646e+18,a health official backs the proposal to resume face-to-face classes in areas with high covid-19 vaccination rate.,a health official backs the proposal to resume face-to-face classes in areas with high covid-19 vaccination rate.,2021-11-05 02:56:45+00:00,21-Nov,in-favor,1
1.34727e+18,nearly 1.5 million people in the uk have received the first dose of the #covid19 vaccination 🇬🇧. .this includes 1.26 million people in england who received the jab.. .more info 👇,nearly 1.5 million people in the uk have received the first dose of the #covid19 vaccination 🇬🇧. .this includes 1.26 million people in england who received the jab.. .more info 👇,2021-01-07 19:43:49+00:00,21-Jan,in-favor,1
1.41686e+18,this same kind of fraud is what is being done with the vaccine studies for children!.you will never know the real truth ..hydroxychloroquine~ lethal dose is given in trials to sabotage results!  .,this same kind of fraud is what is being done with the vaccine studies for children!.you will never know the real truth ..hydroxychloroquine~ lethal dose is given in trials to sabotage results!  .,2021-07-18 20:55:34+00:00,21-Jul,against,0
1.3457e+18,how did the fight over vaccines became so similar to the fight over every political issue in america?,how did the fight over vaccines became so similar to the fight over every political issue in america?,2021-01-03 11:38:06+00:00,21-Jan,neutral-or-unclear,2
1.45168e+18,"“she was unable to pay the amount, &amp; was ordered to serve twenty-five days in the city prison. after having been in prison for three hours miss miller said she would allow her family physician to vaccinate her. she was subsequently vaccinated &amp; released.”..","“she was unable to pay the amount, &amp; was ordered to serve twenty-five days in the city prison. after having been in prison for three hours miss miller said she would allow her family physician to vaccinate her. she was subsequently vaccinated &amp; released.”..",2021-10-22 22:44:08+00:00,21-Oct,neutral-or-unclear,2
1.38198e+18,stop feeding dumbass vaccine fears with poorly reported stories challenge,stop feeding dumbass vaccine fears with poorly reported stories challenge,2021-04-13 14:46:34+00:00,21-Apr,in-favor,1
1.39666e+18,@allenlellison..#americanrescueplan..for florida:..🌺 vaccinate more quickly &amp; equitably ..🌺 8% projected job rate increase &amp; economic growth 📈..🌺 children returning to school..🌺 small businesses reopening..🌺 people begin to return to work..#wtpblue #onev1 #demvoice1,@allenlellison..#americanrescueplan..for florida:..🌺 vaccinate more quickly &amp; equitably ..🌺 8% projected job rate increase &amp; economic growth 📈..🌺 children returning to school..🌺 small businesses reopening..🌺 people begin to return to work..#wtpblue #onev1 #demvoice1,2021-05-24 02:32:32+00:00,21-May,in-favor,1
1.35478e+18,it's the one that mainly dies though...you can vax all the under 65s if you want and reduce your death rates by 20% i guess...not what's needed though.,it's the one that mainly dies though...you can vax all the under 65s if you want and reduce your death rates by 20% i guess...not what's needed though.,2021-01-28 13:12:50+00:00,21-Jan,in-favor,1
1.41538e+18,the government is railroading its vaccine discrimination law through the dáil which will make ireland a two-tier society which discriminates based upon your health status...aontú wholeheartedly opposes this unconstitutional and discriminatory bill which has no place in irish law.,the government is railroading its vaccine discrimination law through the dáil which will make ireland a two-tier society which discriminates based upon your health status...aontú wholeheartedly opposes this unconstitutional and discriminatory bill which has no place in irish law.,2021-07-14 18:25:44+00:00,21-Jul,against,0
1.39073e+18,"modi announced demonetization, not fm. modi announced surgical strikes, not dm. modi does pariksha pe charcha, not em. modi's photo is on the vaccine certificate, not hm. pm can't have centralization of praise but decentralization of criticism. failure must land at his doorstep.","modi announced demonetization, not fm. modi announced surgical strikes, not dm. modi does pariksha pe charcha, not em. modi's photo is on the vaccine certificate, not hm. pm can't have centralization of praise but decentralization of criticism. failure must land at his doorstep.",2021-05-07 18:11:49+00:00,21-May,neutral-or-unclear,2
1.44985e+18,"1/ the largest population-based study comparing the unvaccinated/naturally immune to the vaccinated found that vaccinated people were 6 to 13 times more likely to get infected, 27 times more likely to get symptomatic infections, and 8 times more likely to be hospitalized.","1/ the largest population-based study comparing the unvaccinated/naturally immune to the vaccinated found that vaccinated people were 6 to 13 times more likely to get infected, 27 times more likely to get symptomatic infections, and 8 times more likely to be hospitalized.",2021-10-17 21:12:13+00:00,21-Oct,against,0
1.3672e+18,"in a historic moment yesterday, the country's first johnson &amp; johnson #covid19 vaccine was administered at our very own @osuwexmed. ⭕️🙌 #togetherasbuckeyes .","in a historic moment yesterday, the country's first johnson &amp; johnson #covid19 vaccine was administered at our very own @osuwexmed. ⭕️🙌 #togetherasbuckeyes .",2021-03-03 19:45:35+00:00,21-Mar,in-favor,1
1.41774e+18,#nomandatoryvaccine .. we not getting your bull shit shot.. 🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾.,#nomandatoryvaccine .. we not getting your bull shit shot.. 🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾🖕🏾.,2021-07-21 06:57:41+00:00,21-Jul,against,0
1.42228e+18,"why are people worried about border crossings of desperate immigrants who aren’t vaccinated, when we already have florida and texas there to provide all the delta variant the country could possibly manage?","why are people worried about border crossings of desperate immigrants who aren’t vaccinated, when we already have florida and texas there to provide all the delta variant the country could possibly manage?",2021-08-02 19:47:13+00:00,21-Aug,neutral-or-unclear,2
1.49012e+18,the vaccine does not reduce the spread that's not misinformation at all. the reduces the likelihood of you developing the more severe side effects that are life-threatening should you get it.,the vaccine does not reduce the spread that's not misinformation at all. the reduces the likelihood of you developing the more severe side effects that are life-threatening should you get it.,2022-02-06 00:21:08+00:00,22-Feb,in-favor,1
1.44879e+18,i filed suit against saisd’s unlawful vaccine mandate and won! we are just getting started. #vaccinemandates,i filed suit against saisd’s unlawful vaccine mandate and won! we are just getting started. #vaccinemandates,2021-10-14 23:30:05+00:00,21-Oct,against,0
1.50328e+18,"because it hasn't. it's that in highly-vaccinated populations *because of* immunity. &amp; china is likely worried that their vaccination rates (&amp; to some extent vaccine efficacies) aren't high enough to avert disaster yet...that plus politics &amp; posturing, ofc.","because it hasn't. it's that in highly-vaccinated populations *because of* immunity. &amp; china is likely worried that their vaccination rates (&amp; to some extent vaccine efficacies) aren't high enough to avert disaster yet...that plus politics &amp; posturing, ofc.",2022-03-14 07:54:21+00:00,22-Mar,neutral-or-unclear,2
1.39524e+18,i realized a lot of yall be lying about traveling internationally when folks thought vaccination requirements for travel was a new thing.,i realized a lot of yall be lying about traveling internationally when folks thought vaccination requirements for travel was a new thing.,2021-05-20 04:57:22+00:00,21-May,neutral-or-unclear,2
1.39361e+18,breaking: cdc announces vaccinated individuals may gather together with up to 255 and form phalanxes once more.,breaking: cdc announces vaccinated individuals may gather together with up to 255 and form phalanxes once more.,2021-05-15 16:48:19+00:00,21-May,neutral-or-unclear,2
1.45406e+18,#covid19 #vaccines and the #immunosuppressed / #immunocompromised …..,#covid19 #vaccines and the #immunosuppressed / #immunocompromised …..,2021-10-29 12:35:53+00:00,21-Oct,neutral-or-unclear,2
1.42523e+18,"[meme ""the how it is going meme"".  lhs(my plans)  is leto arteries from dune(lynch).  rhs(the delta variant): feyd harkkonen from dune(lynch); sting just wearing a codpiece]","[meme ""the how it is going meme"".  lhs(my plans)  is leto arteries from dune(lynch).  rhs(the delta variant): feyd harkkonen from dune(lynch); sting just wearing a codpiece]",2021-08-10 22:56:44+00:00,21-Aug,neutral-or-unclear,2
1.45585e+18,here is an assortment of real live vaccine victims. panel discussion led by senator ron johnson. 💉🐀.. it be nice if our canadian media &amp; politicians did this kind of work?..@ctvnews.@jjhorgan.@drbonniehenry..🍻,here is an assortment of real live vaccine victims. panel discussion led by senator ron johnson. 💉🐀.. it be nice if our canadian media &amp; politicians did this kind of work?..@ctvnews.@jjhorgan.@drbonniehenry..🍻,2021-11-03 10:33:44+00:00,21-Nov,against,0
1.41763e+18,lol i considered making myself a hebrew unclean mask since i can't get the vaccine. thanks for shaming my disability,lol i considered making myself a hebrew unclean mask since i can't get the vaccine. thanks for shaming my disability,2021-07-20 23:44:51+00:00,21-Jul,against,0
1.4588e+18,pfizer vaccine news got the market double cheeked up on a monday,pfizer vaccine news got the market double cheeked up on a monday,2021-11-11 14:10:43+00:00,21-Nov,neutral-or-unclear,2
1.47493e+18,"the omicron variant is very very contagious, and both vaccinated and unvaccinated are getting it....you can have a it a week, test negative, and then test positive late with this variant. even if you're being very safe, so please continue to wear masks and social distance.","the omicron variant is very very contagious, and both vaccinated and unvaccinated are getting it....you can have a it a week, test negative, and then test positive late with this variant. even if you're being very safe, so please continue to wear masks and social distance.",2021-12-26 02:08:48+00:00,21-Dec,neutral-or-unclear,2
1.53602e+18,"respectfully you just didn’t see it before.the label has been used for years to quell resistance to vax mandates.  if you ask for ‘clean vaccines’ because you don’t want wrong chemicals injected in your baby,if you ask for single dosage instead of triple shot:you were labeled.","respectfully you just didn’t see it before.the label has been used for years to quell resistance to vax mandates.  if you ask for ‘clean vaccines’ because you don’t want wrong chemicals injected in your baby,if you ask for single dosage instead of triple shot:you were labeled.",2022-06-12 16:35:41+00:00,22-Jun,against,0
1.42043e+18,also talk about how icus and hospitals across your home state are beyond capacity with covid patients. encourage rural missourians to get their vaccines.,also talk about how icus and hospitals across your home state are beyond capacity with covid patients. encourage rural missourians to get their vaccines.,2021-07-28 16:46:08+00:00,21-Jul,in-favor,1
1.43934e+18,can you give me the point in that video where the explain how vaccines work? there was a lot of discussion on censorship and i was watching because i thought the guy who invented mrna vax was going to explain how it works (and its shortfalls i assume),can you give me the point in that video where the explain how vaccines work? there was a lot of discussion on censorship and i was watching because i thought the guy who invented mrna vax was going to explain how it works (and its shortfalls i assume),2021-09-18 21:24:03+00:00,21-Sep,neutral-or-unclear,2
1.48071e+18,antivaxx nutjobs mail dropping our town with pamphlets encouraging families not to vaccinate their kids. :(. #dangerousnutters #auspol #covid19au,antivaxx nutjobs mail dropping our town with pamphlets encouraging families not to vaccinate their kids. :(. #dangerousnutters #auspol #covid19au,2022-01-11 01:23:39+00:00,22-Jan,against,0
1.38639e+18,"it was a pretty good wedding, and it was fun to dance afterwards. glad i got vaccinated!","it was a pretty good wedding, and it was fun to dance afterwards. glad i got vaccinated!",2021-04-25 18:33:52+00:00,21-Apr,in-favor,1
1.40615e+18,"india’s vaccine makers are pandemic profiteers, not humanitarians  by @aparna_gopalan","india’s vaccine makers are pandemic profiteers, not humanitarians  by @aparna_gopalan",2021-06-19 07:12:12+00:00,21-Jun,against,0
1.38024e+18,"i got my shots but i don't tell anyone so i can still say, can't, covid.","i got my shots but i don't tell anyone so i can still say, can't, covid.",2021-04-08 19:09:24+00:00,21-Apr,in-favor,1
1.42008e+18,"does call black health care workers murderous?.. says probably not...🤔 ""in nyc, 35% of republicans said they wouldn't get vaccinated, which was fewer than the 36% of black people &amp; 39% of latino people refusing the vaccine.""..","does call black health care workers murderous?.. says probably not...🤔 ""in nyc, 35% of republicans said they wouldn't get vaccinated, which was fewer than the 36% of black people &amp; 39% of latino people refusing the vaccine.""..",2021-07-27 17:57:28+00:00,21-Jul,against,0
1.38566e+18,#breaking: national advisory committee on immunization (naci) recommends #covid19 vaccine be administered to those 30+ #onpoli,#breaking: national advisory committee on immunization (naci) recommends #covid19 vaccine be administered to those 30+ #onpoli,2021-04-23 18:35:59+00:00,21-Apr,in-favor,1
1.42081e+18,"we have the tools to stop covid, even the doubly infectious delta variant. vaccination drastically reduces the risk of severe disease and masks slow the spread of infection. ..it's painful to me as a physician to see some refuse to use these tools—and suffer as a result.","we have the tools to stop covid, even the doubly infectious delta variant. vaccination drastically reduces the risk of severe disease and masks slow the spread of infection. ..it's painful to me as a physician to see some refuse to use these tools—and suffer as a result.",2021-07-29 17:54:44+00:00,21-Jul,in-favor,1
